 NOT 400.00025600 60191.74788006056400036 11.95000 r 
 NOT 400.00025600 60191.75097482083939937 11.13000 r 
 NOT 400.00025600 60191.75406958109210009 9.25000 r 
 NOT 400.00025600 60191.75716431094679848 10.93000 r 
 NOT 400.00025600 60191.76025907124489933 10.50000 r 
 NOT 400.00025600 60191.76335383129509893 10.10000 r 
 NOT 400.00025600 60191.76644859176380109 10.65000 r 
 NOT 400.00025600 60191.76954335181959976 9.27000 r 
 NOT 400.00000000 60520.86105606714550120 10.11000 r 
 NOT 400.00000000 60520.86451490869519887 6.23000 r 
 NOT 400.00000000 60520.86797375024330137 8.84000 r 
 NOT 400.00000000 60520.87143259195890010 8.12000 r 
 NOT 400.00000000 60520.87489143350260079 7.29000 r 
 NOT 400.00000000 60520.87835030545389969 8.57000 r 
 NOT 400.00000000 60520.88180914705739966 4.16000 r 
 NOT 400.00000000 60520.88526798885240154 7.78000 r 
 NOT 400.00000000 60520.88872683057070034 10.03000 r 
 NOT 400.00000000 60520.89218567223590028 5.43000 r 
 NOT 400.00000000 60520.89564451417259860 6.01000 r 
 NOT 400.00000000 60520.89910335606450076 7.74000 r 
 NOT 400.00000000 60757.23535150658819859 11.74000 r 
 NOT 400.00000000 60757.24572802407769956 7.18000 r 
 NOT 400.00000000 60757.25610457211519844 7.32000 r 
 NOT 400.00000000 60783.14519508569189910 10.08000 r 
 NOT 400.00000000 60783.14747066193210046 10.84000 r 
 NOT 400.00000000 60783.14974620790890114 10.18000 r 
 NOT 400.00000000 60783.15202175397060103 10.84000 r 
 NOT 400.00000000 60783.15429733018060077 12.07000 r 
 NOT 400.00000000 60848.98444215799399970 12.16000 r
