
#     NAME                     P0                                     P1
                               (s)
-------------------------------------------------------------------------------------------------------
1893  B1800-27      jlm+92     0.334415426505           3  hlk+04     1.7113E-17        13  hlk+04 
1894  J1803-3002A   pdc+05     0.007101392508118       16  zmc+20     4.00E-20          10  zmc+20 
1895  J1803-3002B   fre08      0.004397                 0  fre08      *                  0  *

1896  J1803-3002C   fre08      0.005840                 0  fre08      *                  0  *
1897  J1803-3002D   rgf+21     0.00553                  0  rgf+21     *                  0  *
1898  J1803-3329    kjv+10     0.633411983159           4  bbb+12     0.3372E-15         2  bbb+12 
1899  J1803-6707    cro20      0.0021346188308539       4  saa+23     1.847E-20          9  saa+23 
1900  B1802-07      dbl+93     0.02310085528430         3  hlk+04     4.671E-19          3  hlk+04 

1901  J1804-2228    mhl+02     0.57051063348           10  mhl+02     1.43E-16          10  mhl+02 
1902  J1804-2717    llb+96     0.009343030844543        4  dcl+16     4.085E-20          5  dcl+16 
1903  J1804-28      kek+13     1.273011                 9  kek+13     *                  0  *
1904  J1804-2858    mbc+19     0.00149268528411635     12  pbm+19     -7.57E-22          3  pbm+19 
1905  B1802+03      stwd85     0.2187115654904         15  hlk+04     9.99455E-16        7  hlk+04 

1906  J1805+0615    cck+16     0.0021289064590218       5  drc+21     2.2758E-20         9  drc+21 
1907  J1805-0619    ebvb01     0.454650713078           7  ebvb01     9.690E-16         13  ebvb01 
1908  J1805-1504    lfl+06     1.1812692298             3  lfl+06     2.7E-16            3  lfl+06 
1909  J1805-2032    mhl+02     0.40576948790            5  mhl+02     8.394E-15          7  mhl+02 
1910  J1805-2037    mhl+02     0.357806774953          13  mhl+02     1.7555E-15        16  mhl+02 

1911  J1805-2447    hfs+04     0.661401759025          14  hfs+04     5.8E-18            7  hfs+04 
1912  J1805-2948    bbb+12     0.4283409894             2  bbb+12     0.474E-15          5  bbb+12 
1913  J1806+1023    ebvb01     0.484286459778           2  jbo+09     0.05725E-15        4  jbo+09 
1914  B1804-12      stwd85     0.522618385775           4  hlk+04     1.40877E-15        3  hlk+04 
1915  J1806-1618    hfs+04     0.66830920992            5  hfs+04     8.62E-16           3  hfs+04 

1916  J1806-1920    mhl+02     0.8797908756             7  mhl+02     1.7E-17           21  mhl+02 
1917  J1806-2125    mhl+02     0.481824602              4  psj+19     1.17983E-13        5  psj+19 
1918  J1806+2819    kmk+18     0.01508366732422         2  kmk+18     0.0000375E-15      5  kmk+18 
1919  J1807+04      dsm+13     0.7989                   0  dsm+13     *                  0  *
1920  J1807+0756    rtj+96     0.464300493199           2  clm+05     0.1294E-15         2  clm+05 

1921  B1804-08      mlt+78     0.16372737166367         9  hlk+04     2.87993E-17        4  hlk+04 
1922  J1807-2459A   rgh+01     0.003059448798020229    30  lfrj12     -4.3352E-21       26  lfrj12 
1923  J1807-2459B   cha03      0.00418617720284089     25  lfrj12     8.23245E-20       18  lfrj12 
1924  J1807-2557    kle+10     2.76419486975            4  kkl+11     4.994E-15          2  kkl+11 
1925  B1804-27      mlt+78     0.827776461518           9  hlk+04     1.217251E-14       7  hlk+04 

1926  J1808+00      cnst96     0.425115                 3  cnst96     *                  0  *
1927  J1808-0813    mld+96     0.876044286677           6  hlk+04     1.24020E-15        6  hlk+04 
1928  J1808-1020    lfl+06     0.596993202504           4  lfl+06     7.725E-16          4  lfl+06 
1929  J1808-1517    eklk13     0.544549207067           8  eklk13     2.6671E-15         5  eklk13 
1930  J1808-1726    lfl+06     0.24103454795            9  lfl+06     1.2E-17           12  lfl+06 

1931  J1808-2024    kds+98     7.55592                  5  mte+05     5.49E-10           9  mte+05 
1932  B1805-20      cl86       0.918410326286          11  hlk+04     1.707608E-14       9  hlk+04 
1933  J1808-2701    lfl+06     2.45788177758           12  lfl+06     6.5818E-14        11  lfl+06 
1934  J1808-3249    ebvb01     0.364912241765          10  ebvb01     7.0494E-15        10  ebvb01 
1935  J1809-0119    kjv+10     0.7449764016             3  bbb+12     2.29E-15           2  bbb+12 

1936  J1809-0743    ebvb01     0.313885674748           5  ebvb01     1.521E-16          9  ebvb01 
1937  J1809-1429    mhl+02     0.895285284345          13  mhl+02     5.240E-15          4  mhl+02 
1938  J1809+17      scb+19     2.0667                   0  scb+19     *                  0  *
1939  J1809-1850    hfs+04     1.12448108944           17  hfs+04     1.0575E-14         8  hfs+04 
1940  J1809-1917    mhl+02     0.082755269706           6  psj+19     2.553016E-14      14  psj+19 

1941  J1809-1943    ims+04     5.540742829             20  crh+16     2.8281E-12        11  crh+16 
1942  J1809-2004    mhl+02     0.43481138633           16  mhl+02     7.28E-15           6  mhl+02 
1943  B1806-21      cjlm87     0.702413629135           4  hlk+04     3.82187E-15        3  hlk+04 
1944  J1809-2332    aaa+09c    0.146788548116           7  rkp+11     3.44207E-14        3  rkp+11 
1945  J1809-3547    lml+98     0.8603878390             7  dsb+98     1.2E-16            1  dsb+98 

1946  J1810+0705    scb+19     0.30768283388            1  tbc+20     0.242E-15          4  tbc+20 
1947  J1810-1441    hfs+04     0.217213500357           4  hfs+04     2.387E-17         19  hfs+04 
1948  J1810-1709    ccb+20     1.16113257983            7  ccb+20     333E-18            6  ccb+20 
1949  J1810+1744    hrm+11     0.00166                  0  hrm+11     0.46E-20           0  aaa+13 
1950  J1810-1820    mhl+02     0.153716278369           8  mhl+02     5.2E-17            3  mhl+02 

1951  J1810-2005    clm+01     0.032822244860022        8  jsb+10     1.4742E-19        12  jsb+10 
1952  B1806-53      mlt+78     0.26104978959            3  lbs+20     3.85739E-16        7  lbs+20 
1953  J1811-0154    ebvb01     0.92494482303            4  ebvb01     1.608E-15          6  ebvb01 
1954  J1811-0624    mzl+23     0.00414568354804         3  mzl+23     4.8E-21            4  mzl+23 
1955  J1811+0702    fcwa95     0.46171267661            3  lwf+04     2.692E-15          1  lwf+04 

1956  J1811-1049    kek+13     2.6238585620             3  kek+13     0.8E-15            2  kek+13 
1957  J1811-1717    ncb+15     0.39138510099            9  ncb+15     120E-18           80  ncb+15 
1958  J1811-1736    lcm+00     0.1041819547968          4  cks+07     9.01E-19           5  cks+07 
1959  J1811-1835    mhl+02     0.55746361200           10  mhl+02     6.315E-15         13  mhl+02 
1960  J1811-1925    ttdm97     0.06466700               2  ttd+99     4.40E-14           4  ttd+99 

1961  J1811-2405    kjv+10     0.00266059327687744      2  ngf+20     1.37756E-20        3  ngf+20 
1962  J1811-2439    lfl+06     0.415812941402          11  lfl+06     2.972E-16         11  lfl+06 
1963  J1811-4930    kjv+10     1.4327041968             1  bbb+12     2.254E-15          5  bbb+12 
1964  B1810+02      stwd85     0.793902802035           3  hlk+04     3.59963E-15        3  hlk+04 
1965  J1812-15      ccb+20     1.014529                 3  ccb+20     *                  0  *

1966  B1809-173     cl86       1.20537444137            9  ywml10     1.9077E-14        15  ywml10 
1967  B1809-176     cjlm87     0.538340543302           9  hlk+04     9.8245E-16         5  hlk+04 
1968  J1812-1910    hfs+04     0.43099098078            6  hfs+04     3.774E-14          3  hfs+04 
1969  J1812-20      ccb+20     1.9031119816             5  ccb+20     240E-18           30  ccb+20 
1970  J1812-2102    mhl+02     1.22335230807            9  mhl+02     2.3893E-14         9  mhl+02 

1971  J1812-2526    lfl+06     0.315835048197           8  lfl+06     1.775E-16          9  lfl+06 
1972  J1812-2748    kjv+10     0.236983307439           9  bbb+12     0.3156E-15         4  bbb+12 
1973  J1812-3039    bbb+12     0.58747677594            2  bbb+12     0.6602E-15         8  bbb+12 
1974  J1813-0402    mzl+23     0.0041065595383672       4  mzl+23     6.943E-21         12  mzl+23 
1975  J1813-1246    aaa+09c    0.048072246759           7  rkp+11     1.75637E-14        3  rkp+11 

1976  J1813-1749    gh09b      0.04474055970            4  hgp+20     1.26999E-13        9  hgp+20 
1977  J1813+1822    lwf+04     0.3364246764             9  lwf+04     0.021E-15          8  lwf+04 
1978  J1813-2113    mhl+02     0.426466240565          13  mhl+02     2.081E-15          6  mhl+02 
1979  J1813-2242    hfs+04     0.328514216183          15  hfs+04     4.78E-17           6  hfs+04 
1980  J1813-2621    fsk+04     0.0044300116286341      18  lem+15     1.2466E-20         6  lem+15 

1981  B1811+40      dth78      0.931089084936           3  hlk+04     2.54871E-15        3  hlk+04 
1982  J1814-0521    kjv+10     1.01421948495            6  bbb+12     0.884E-15          3  bbb+12 
1983  J1814-0618    lfl+06     1.37786849563           14  lfl+06     2.92E-16          16  lfl+06 
1984  J1814+1130    naf03      0.751261115038           3  naf03      1.66038E-15        8  naf03 
1985  J1814-1649    mhl+02     0.95746393536            7  mhl+02     6.333E-15          7  mhl+02 

1986  J1814-1744    ckl+00     3.975905188             16  js06       7.447E-13          4  js06 
1987  J1814+22      scb+19     0.2537                   0  scb+19     *                  0  *
1988  J1814+31      aab+22     0.00209                  0  aab+22     *                  0  *
1989  J1815-1738    hfs+04     0.198456978776           4  psj+19     7.77681E-14        5  psj+19 
1990  J1815-1910    mhl+02     1.24992353738            8  mhl+02     3.630E-14          3  mhl+02 

1991  J1815+5546    slr+14     0.42684382706            4  lsk+18     9.5E-17           15  lsk+18 
1992  J1816-0755    lfl+06     0.2176426911444         15  lfl+06     6.48032E-15       15  lfl+06 
1993  J1816-1446    hfs+04     0.594499815819          18  hfs+04     1.3261E-15        11  hfs+04 
1994  B1813-17      clj+92     0.78231335990            4  hlk+04     7.2621E-15         3  hlk+04 
1995  B1813-26      dls73      0.592885190625          11  lbs+20     6.650E-17          4  lbs+20 

1996  J1816+4510    slr+14     0.0031931035538505       2  slr+14     4.310E-20          1  slr+14 
1997  J1816-5643    jbo+09     0.2179228818474         13  jbo+09     0.00193E-15        6  jbo+09 
1998  J1817-0743    lfl+06     0.438095346909          18  lfl+06     -2.3E-18          83  lfl+06 
1999  J1817-1511    hfs+04     0.224603837185          16  hfs+04     1.4313E-15         9  hfs+04 
2000  J1817-1742    cla17      0.1497440393996         16  cla17      2.058107E-14       9  cla17 

2001  J1817-1938    bbb+12     2.0468376289             2  kek+13     0.36E-15           9  kek+13 
2002  B1814-23      moh83      0.62547                  2  moh83      *                  0  *
2003  B1813-36      mlt+78     0.3870193974544         15  jbv+19     2.02298E-15       15  jbv+19 
2004  J1817-3837    lml+98     0.38448678392            2  ebvb01     5.802E-16          6  ebvb01 
2005  J1818-0151    bbb+12     0.837534946983          11  bsb+19     9.1061E-15         5  bsb+19 

2006  J1818-1116    hfs+04     0.54479952470            5  hfs+04     3.824E-15          6  hfs+04 
2007  B1815-14      cl86       0.2914894606391          4  ywml10     2.035737E-15      17  ywml10 
2008  J1818-1448    eklk13     0.28137130037            6  eklk13     6.15E-15           2  eklk13 
2009  J1818-1519    mhl+02     0.9396900396             5  mhl+02     4.11E-15           7  mhl+02 
2010  J1818-1541    mhl+02     0.55113377674            3  mhl+02     9.676E-15          7  mhl+02 

2011  J1818-1556    kel+09     0.952708902877          19  kel+09     0.7062E-15        19  kel+09 
2012  J1818-1607    esy+20     1.3634920                4  cdj+20     4.183E-11         19  cdj+20 
2013  J1819-0925    hfs+04     0.852047483505          15  hfs+04     3.1302E-15        11  hfs+04 
2014  J1819-1008    hfs+04     0.301489849278           7  hfs+04     1.3209E-15         5  hfs+04 
2015  J1819-1114    eklk13     0.29416251457            2  eklk13     0.566E-15          6  eklk13 

2016  J1819-1131    hfs+04     1.38813712856           16  hfs+04     7.61E-16          10  hfs+04 
2017  J1819+1305    ebvb01     1.060363543971           7  naf03      0.3592E-15         2  naf03 
2018  J1819-1318    lfl+06     1.51569599263           12  lfl+06     6.0E-16            3  lfl+06 
2019  J1819-1408    mhl+02     1.7884904528            16  mhl+02     2.59E-15          16  mhl+02 
2020  J1819-1458    mll+06     4.26321348               8  bls+18     5.6268E-13         8  bls+18 

2021  J1819-1510    mhl+02     0.226538990075           4  mhl+02     7.9E-18            9  mhl+02 
2022  J1819-17      ncb+15     2.352135                15  ncb+15     *                  0  *
2023  J1819-1717    ekl09      0.39352163764            6  eklk13     3.455E-15          6  eklk13 
2024  J1819-37      mss+20     0.632                    0  mss+20     *                  0  *
2025  B1818-04      vlw69      0.598081935375           4  jbv+19     6.32528E-15       11  jbv+19 

2026  J1820-0509    lfl+06     0.337320795791           3  lfl+06     9.323E-16          3  lfl+06 
2027  B1817-13      cl86       0.921459731325           5  hlk+04     4.49522E-15        4  hlk+04 
2028  J1820-1529    hfs+04     0.3332537343            18  psj+19     3.7904E-14         5  psj+19 
2029  B1817-18      jlm+92     0.3099045934277          9  hlk+04     9.3609E-17         6  hlk+04 
2030  J1821+0155    rsm+13     0.03378133193189        13  rsm+13     2.900E-20         19  rsm+13 

2031  J1821-0256    lfl+06     0.414111049843          14  lfl+06     3.72E-17          14  lfl+06 
2032  J1821-0331    kek+13     0.90231562918            4  kek+13     2.53E-15           2  kek+13 
2033  J1821-1419    hfs+04     1.6560095697             9  hfs+04     8.945E-13          3  hfs+04 
2034  J1821-1432    kel+09     1.91513066964            8  kel+09     5.373E-15          8  kel+09 
2035  J1821+1715    rtj+96     1.366682059422          10  clm+05     0.8714E-15        11  clm+05 

2036  J1821+4147    slr+14     1.261857209134           8  lsk+18     1.7292E-15        10  lsk+18 
2037  J1822+02      mss+20     1.508                    0  mss+20     *                  0  *
2038  J1822+0705    fcwa95     1.362817392033          19  hlk+04     1.7472E-15         3  hlk+04 
2039  J1822-0719    ccb+20     0.49907553362            4  ccb+20     19E-18             2  ccb+20 
2040  J1822-0848    fsk+04     0.834839272621          14  lfl+06     0.135E-15          4  lfl+06 

2041  J1822-0902    ccb+20     0.148894507003           3  ccb+20     17780.9E-18        8  ccb+20 
2042  J1822-0907    hfs+04     0.97470037336            6  hfs+04     3.55E-16           3  hfs+04 
2043  J1822+1120    lxf+05     1.78703680542            4  lxf+05     2.346E-15          4  lxf+05 
2044  J1822-1252    hfs+04     2.0710402725             5  hfs+04     8.476E-14          3  hfs+04 
2045  B1820-14      cl86       0.214771109789           6  hlk+04     9.0689E-16         5  hlk+04 

2046  J1822-1604    rei+11     8.43772106               7  skc14      2.1E-14            3  skc14 
2047  J1822-1617    hfs+04     0.8311557274             3  hfs+04     1.885E-15         12  hfs+04 
2048  B1819-22      dls72      1.874268518252           6  hlk+04     1.35439E-15        4  hlk+04 
2049  J1822+2617    ccl+21     0.5914175857222         14  ccl+21     7.982E-16          7  ccl+21 
2050  J1822-4209    mld+96     0.456511944952           4  dsb+98     4.5864E-16         6  dsb+98 

2051  J1823-0154    mld+96     0.759777464363           4  hlk+04     1.13147E-15        4  hlk+04 
2052  B1821+05      mlt+78     0.7529065430494         10  hlk+04     2.26734E-16        9  hlk+04 
2053  B1820-11      cl86       0.279828696565           5  hlk+04     1.37862E-15        4  hlk+04 
2054  J1823-1126    hfs+04     1.8465342015             3  hfs+04     3.652E-14         11  hfs+04 
2055  J1823-1347    mhl+02     0.61710720555           12  mhl+02     9.60E-15           3  mhl+02 

2056  J1823-1526    hfs+04     1.62540547240           16  hfs+04     4.52E-15           3  hfs+04 
2057  J1823-1807    mhl+02     1.63679245172           17  mhl+02     2.8E-16            4  mhl+02 
2058  B1820-30A     bbl+94     0.0054400041632727      31  lfrj12     3.3750E-18        20  lfrj12 
2059  B1820-30B     bbl+94     0.3785964921974         27  lfrj12     2.99E-17          14  lfrj12 
2060  J1823-3021C   cha03      0.4059359629899         53  lfrj12     2.240E-16         25  lfrj12 

2061  J1823-3021D   lfrj12     0.003020060260978       59  lfrj12     *                  0  *
2062  J1823-3021E   fre08      0.004394                 0  fre08      *                  0  *
2063  J1823-3021F   fre08      0.004850                 0  fre08      *                  0  *
2064  J1823-3021G   rgf+21     0.00609129342151         4  rgf+21     -1.8E-20           3  rgf+21 
2065  J1823-3021H   rgf+21     0.00513                  0  rgf+21     *                  0  *

2066  B1820-31      mlt+78     0.284054344967           5  hlk+04     2.92704E-15        4  hlk+04 
2067  J1823-3543    cbb+23      0.002425                0  cbb+23     *                  0  *
2068  J1824-0127    lfl+06     2.499469846087          19  lbs+20     3.9065E-15         5  lbs+20 
2069  J1824-0132    bsb+19     0.223728519703           4  bsb+19     2.82E-17           3  bsb+19 
2070  J1824-0621    mzl+23     0.0032330162292688       3  mzl+23     9.145E-21         10  mzl+23 

2071  J1824+1014    cck+16     0.004065916139472        4  drc+21     5.373E-21         10  drc+21 
2072  B1821-11      cl86       0.435759033311          18  hlk+04     3.55447E-15       14  hlk+04 
2073  J1824-1159    mhl+02     0.362492078224           8  mhl+02     5.3793E-15        20  mhl+02 
2074  J1824-1350    ncb+15     1.39659854604            4  ncb+15     607E-18            7  ncb+15 
2075  J1824-1423    mhl+02     0.359394162457           6  mhl+02     3.923E-16         19  mhl+02 

2076  J1824-1500    hfs+04     0.41222995857            6  hfs+04     7.58E-16          11  hfs+04 
2077  B1821-19      mlt+78     0.18933744109123        11  psj+19     5.23563E-15       18  psj+19 
2078  J1824-2233    lfl+06     1.16174310971            3  lfl+06     3.01E-16           3  lfl+06 
2079  J1824-2328    lfl+06     1.50587455169            3  lfl+06     1.740E-15          3  lfl+06 
2080  B1821-24A     lbm+87     0.00305431575773716      7  rsc+21     1.618856E-18       3  rsc+21 

2081  J1824-2452B   fre08      0.006547                 0  fre08      *                  0  *
2082  J1824-2452C   fre08      0.004159                 0  fre08      *                  0  *
2083  J1824-2452D   fre08      0.079832                 0  fre08      *                  0  *
2084  J1824-2452E   fre08      0.00542                  0  fre08      *                  0  *
2085  J1824-2452F   fre08      0.002451                 0  fre08      *                  0  *

2086  J1824-2452G   fre08      0.005909                 0  fre08      *                  0  *
2087  J1824-2452H   fre08      0.004629                 0  fre08      *                  0  *
2088  J1824-2452I   fre08      0.003931852642           2  pfb+13     0.0E-17           13  pfb+13 
2089  J1824-2452J   fre08      0.004039                 0  fre08      *                  0  *
2090  J1824-2452K   fre08      0.004461                 0  fre08      *                  0  *

2091  J1824-2452L   fre08      0.004100                 0  fre08      *                  0  *
2092  J1824-2452M   dpr+22     0.0047842842982785       7  dpr+22     1.22818E-19        3  dpr+22 
2093  J1824-2452N   dpr+22     0.00335287243686099     11  dpr+22     1.592087E-19       4  dpr+22 
2094  J1824-2537    ebvb01     0.223320267185           3  jbo+09     0.44016E-15        8  jbo+09 
2095  B1822+00      dtws85     0.778949400076           5  hlk+04     8.7616E-16         5  hlk+04 

2096  J1825-0319    bbb+13     0.004553527919736        4  bbb+13     6.8E-21            3  bbb+13 
2097  B1822-09      dls72      0.769020998327           6  jbv+19     5.235540E-14      18  jbv+19 
2098  J1825-1108    ncb+15     1.9258717727             8  ncb+15     1900E-18         600  ncb+15 
2099  B1822-14      cl86       0.27919830909            4  psj+19     2.26696E-14        5  psj+19 
2100  J1825-31      bbb+12     2.382                    0  bbb+12     *                  0  *

2101  J1825-33      bb10       1.2712                   2  bb10       *                  0  *
2102  B1823-11      cl86       2.093136309720          14  hlk+04     4.91034E-15       14  hlk+04 
2103  J1826-1256    aaa+09c    0.110238639764          20  saa+23     1.209452E-13       5  saa+23 
2104  B1823-13      cl86       0.1014867942076          3  ywml10     7.5251738E-14     10  ywml10 
2105  J1826-1419    mll+06     0.770620171033           7  mlk+09     8.7841E-15         2  mlk+09 

2106  J1826-1526    mhl+02     0.382072812116          17  mhl+02     1.085E-15          8  mhl+02 
2107  J1826-2415    bsb+19     0.0046957571305605       7  bsb+19     0.00001736E-15     3  bsb+19 
2108  J1827-0750    lfl+06     0.270502039371           3  lfl+06     1.5446E-15         8  lfl+06 
2109  J1827-0849    frm+18     0.0022424697684063       6  saa+23     1.0957E-20        10  saa+23 
2110  J1827-0934    mhl+02     0.512547817784          16  mhl+02     7.227E-15          4  mhl+02 

2111  B1824-10      cl86       0.2457571181423         19  hlk+04     1.002318E-15      11  hlk+04 
2112  J1827-1446    cwp+17     0.49918661036            3  cwp+17     4.53351E-14        8  cwp+17 
2113  J1828-0003g   zhx+23     0                        0  zhx+23     *                  0  *
2114  J1828-0038g   zhx+23     2.426                    3  zhx+23     *                  0  *
2115  J1828-0611    hfs+04     0.269414732063           3  hfs+04     1.4595E-15         3  hfs+04 

2116  J1828+0625    rb13       0.0036275626138329      11  brf+22     4.695E-21          6  brf+22 
2117  J1828-1007    hfs+04     0.1531969792414         15  hfs+04     6.1339E-16        12  hfs+04 
2118  J1828-1057    hfs+04     0.246333257157           4  psj+19     2.06988E-14        3  psj+19 
2119  J1828-1101    mhl+02     0.07205652531            7  psj+19     1.479719E-14      11  psj+19 
2120  J1828+1221    sfj+20     1.52829508058            5  sfj+20     1.7457E-15        19  sfj+20 

2121  J1828-1336    mhl+02     0.86033211599            7  mhl+02     9.95E-16          15  mhl+02 
2122  J1828+1359    naf03      0.741639520385           8  naf03      0.7286E-15         2  naf03 
2123  J1828-2119    lfl+06     0.514523069504          14  lfl+06     1.2668E-15        14  lfl+06 
2124  J1829+0000    lfl+06     0.199147397053           8  lfl+06     5.249E-16          8  lfl+06 
2125  J1829-0734    kbm+03     0.318400873408          18  kbm+03     4.789E-15          9  kbm+03 

2126  J1829-1011    ncb+15     0.82916602078           16  ncb+15     -5E-18            39  ncb+15 
2127  B1826-17      dls72      0.307132975823           5  hlk+04     5.55174E-15        5  hlk+04 
2128  J1829+2456    clm+04     0.04100982358117         4  clm+05     5.25E-20          15  clm+05 
2129  J1829+25      mss+20     2.857                    0  mss+20     *                  0  *
2130  J1830-0052    lfl+06     0.34569803402            5  lfl+06     2.37E-16           8  lfl+06 

2131  J1830-0131    lfl+06     0.152511958009           4  lfl+06     2.106E-15          4  lfl+06 
2132  J1830-10      ncb+15     0.245260                 3  ncb+15     *                  0  *
2133  B1828-11      cjlm87     0.40507313484            9  psj+19     5.99237E-14       17  psj+19 
2134  J1830-1135    mhl+02     6.2215526663            16  mhl+02     4.775E-14          6  mhl+02 
2135  J1830-1313    kel+09     0.74718766820            8  kel+09     1.714E-15         17  kel+09 

2136  J1830-1414    lfl+06     0.77149252038            6  lfl+06     7.6E-17           11  lfl+06 
2137  J1831-04      ccb+20     1.065578                 3  ccb+20     *                  0  *
2138  J1831-0823    hfs+04     0.612132963973          15  hfs+04     3.091E-16         12  hfs+04 
2139  J1831-0952    lfl+06     0.0672668461152         14  lfl+06     8.32385E-15        3  lfl+06 
2140  J1831-1223    mhl+02     2.8579410013             6  mhl+02     5.5E-15            3  mhl+02 

2141  J1831-1329    mhl+02     2.1656793503             3  mhl+02     2.99E-15           6  mhl+02 
2142  J1831-1423    hfs+04     0.507945195243          13  hfs+04     1.0947E-15        11  hfs+04 
2143  J1832+0029    lfl+06     0.533917733096           3  wwh+20     1.5525E-15         3  wwh+20 
2144  J1832-0644    mhl+02     0.74429541939            5  mhl+02     3.7089E-14        17  mhl+02 
2145  B1829-08      cl86       0.6473255991879          9  psj+19     6.389619E-14      17  psj+19 

2146  J1832-0836    bbb+13     0.002719112021018830     5  aab+21a    8.2739E-21         3  aab+21a 
2147  B1829-10      cl86       0.330354089443           5  hlk+04     4.20203E-15        5  hlk+04 
2148  J1832+27      ttk+17     0.6318                   0  ttk+17     *                  0  *
2149  J1832-28      ebvb01     0.199300                 3  ebvb01     *                  0  *
2150  J1833-0209    ncb+15     0.291930632181           4  ncb+15     2754.8E-18         7  ncb+15 

2151  B1831-03      dls72      0.6867328372450         15  jbv+19     4.156101E-14      15  jbv+19 
2152  J1833-0556    hfs+04     1.5215451697             4  hfs+04     1.28E-15           5  hfs+04 
2153  J1833-0559    mhl+02     0.48345888008            5  mhl+02     1.235E-14          3  mhl+02 
2154  B1830-08      cl86       0.085288151397           3  psj+19     9.17697E-15        6  psj+19 
2155  J1833-0831    gcl+10     7.5654084                5  eit+11     3.4E-12            3  eit+11 

2156  J1833-1034    gmga05     0.06188365001063        12  rgl12      2.02014996E-13     4  rgl12 
2157  J1833-1055    mhl+02     0.63364029817            3  mhl+02     5.27E-16           4  mhl+02 
2158  J1833-3840    ckr+15     0.0018660672158607       3  saa+23     1.7735E-20        14  saa+23 
2159  B1828-60      mlt+78     1.8894355004            17  nmc81      2.7E-16            8  nmc81 
2160  B1831-00      dtws85     0.520954311129          11  hlk+04     1.053E-17         14  hlk+04 

2161  J1834-0031    lfl+06     0.329531922488           6  lfl+06     4.486E-16          6  lfl+06 
2162  B1831-04      dls73      0.2901081932010          7  hlk+04     7.1947E-17         6  hlk+04 
2163  J1834-0602    mhl+02     0.48791359170            3  mhl+02     1.828E-15         10  mhl+02 
2164  J1834-0633    hfs+04     0.31731488279            7  hfs+04     6.0E-16            4  hfs+04 
2165  J1834-0731    hfs+04     0.512995270279          16  psj+19     5.82145E-14       19  psj+19 

2166  J1834-0742    hfs+04     0.788353566535          19  hfs+04     3.24702E-14        9  hfs+04 
2167  J1834-0812    bjl+11     0.4911415563             2  bjl+11     9.96E-15           7  bjl+11 
2168  J1834-0845    kkp+12     2.4823018                1  kkp+12     7.96E-12          12  kkp+12 
2169  J1834-09      ncb+15     0.5123273               10  ncb+15     *                  0  *
2170  J1834+10      cnst96     1.172719                 3  cnst96     *                  0  *

2171  J1834-1202    hfs+04     0.610258781957          12  hfs+04     6.7E-18            3  hfs+04 
2172  J1834-1710    kbm+03     0.358306049291           6  kbm+03     4.69E-17          12  kbm+03 
2173  J1834-1855    lfl+06     1.46565577133            7  lfl+06     1.931E-15          9  lfl+06 
2174  J1835-0114    ekl09      0.005116387644239       12  eklk13     0.7E-20            4  eklk13 
2175  J1835-0349    lfl+06     0.84186451859            4  lfl+06     3.058E-15          4  lfl+06 

2176  J1835-0522    hfs+04     1.08774918841            8  hfs+04     4.7E-16            4  hfs+04 
2177  J1835-0600    ccb+20     2.2217871479            14  ccb+20     8430E-18          80  ccb+20 
2178  B1832-06      cl86       0.305830097712          17  hlk+04     4.045598E-14      15  hlk+04 
2179  J1835-0847    bsb+19     0.84649413462            6  bsb+19     0.485E-15          4  bsb+19 
2180  J1835-0924    mhl+02     0.8591920352             3  mhl+02     2.139E-14          9  mhl+02 

2181  J1835-09242   ncb+15     0.235248924972           4  ncb+15     11.84E-18          3  ncb+15 
2182  J1835-0928    ncb+15     0.62173399423            3  ncb+15     969E-18            2  ncb+15 
2183  J1835-0944    lfl+06     0.1453473803401          9  psj+19     4.3849E-15         3  psj+19 
2184  J1835-0946    lfl+06     0.37953610601            5  lfl+06     4.3E-17           31  lfl+06 
2185  J1835-1020    mhl+02     0.302449584070          15  lwy+16     5.91866E-15       19  lwy+16 

2186  J1835-1106    mld+96     0.16591763484            3  psj+19     2.05892E-14        5  psj+19 
2187  J1835-1548    lfl+06     0.67048566238            9  lfl+06     1.740E-15         14  lfl+06 
2188  J1835-3259A   drr11      0.003889                 0  drr11      *                  0  *
2189  J1835-3259B   grf+22     0.0018302930799293       4  grf+22     4.3422E-20         4  grf+22 
2190  B1834-04      cl86       0.354236507718           6  hlk+04     1.66095E-15        4  hlk+04 

2191  J1836-0517    hfs+04     0.45724503044            3  hfs+04     1.3019E-15        11  hfs+04 
2192  B1834-10      mlt+78     0.56271073614            3  hlk+04     1.179902E-14      16  hlk+04 
2193  J1836-11      ncb+15     0.4961931               11  ncb+15     *                  0  *
2194  J1836-1324    lfl+06     0.1787563517731         16  lfl+06     1.0366E-15        10  lfl+06 
2195  J1836-2354A   lrfs11     0.0033543360829062       1  lrfs11     2.318E-21          3  lrfs11 

2196  J1836-2354B   lrfs11     0.003232273969155        4  lrfs11     -4.8E-22           6  lrfs11 
2197  J1836+51      mss+20     0.692                    0  mss+20     *                  0  *
2198  J1836+5925    aaa+09c    0.173263836028          10  lhl+14     1.5016E-15        10  lhl+14 
2199  J1837+0033g   hww+21     0.41814                  0  hww+21     *                  0  *
2200  J1837-0045    mld+96     0.617036695541           6  hlk+04     1.68451E-15        7  hlk+04 

